"nflId","height","weight","birthDate","collegeName","position","displayName"
46243,6.333,207,1994-10-09 20:00:00,"South Florida","WR","Marquez Valdes-Scantling"
46249,6.333,318,1995-03-03 19:00:00,"Connecticut","DT","Folorunso Fatukasi"
46253,6,208,1994-06-08 20:00:00,"Florida","OLB","Marcell Harris"
46255,6.167,242,1995-12-10 19:00:00,"Temple","DE","Jake Martin"
46256,5.75,190,1996-10-14 20:00:00,"Clemson","WR","Ray-Ray McCloud"
46259,6.083,210,1997-04-20 20:00:00,"Texas","FS","DeShon Elliott"
46263,6,184,1996-01-21 19:00:00,"Louisiana State","WR","Russell Gage"
46264,6.333,310,1995-03-20 19:00:00,"Rutgers","NT","Sebastian Joseph"
46269,6.167,215,1995-08-01 20:00:00,"Yale","ILB","Foyesade Oluokun"
46270,5.5,203,1995-04-26 20:00:00,"Louisiana Tech","RB","Boston Scott"
46275,6.583,332,1994-12-15 19:00:00,"Texas Christian","T","Matt Pryor"
46276,6.417,214,1996-09-29 20:00:00,"Notre Dame","WR","Equanimeous St. Brown"
46277,6.417,188,1995-03-09 19:00:00,"Boise State","WR","Cedrick Wilson"
46278,6,185,1995-09-21 20:00:00,"Southern Mississippi","CB","Cornell Armstrong"
46279,5.75,190,1995-10-05 20:00:00,"Miami","WR","Braxton Berrios"
46282,6.417,331,1995-06-22 20:00:00,"Appalachian State","G","Colby Gossett"
46284,6.417,317,1994-11-23 19:00:00,"Alabama","C","Bradley Bozeman"
46290,6,229,1995-12-11 19:00:00,"Houston","OLB","Matthew Adams"
46293,6.167,221,1994-09-10 20:00:00,"Georgia","WR","Javon Wims"
46302,6.667,344,1997-03-30 19:00:00,"No College","T","Jordan Mailata"
46304,6,236,1996-07-01 20:00:00,"Syracuse","OLB","Zaire Franklin"
46307,6.5,290,1995-09-06 20:00:00,"Ferris State","DT","Zach Sieler"
46309,5.75,185,1995-09-04 20:00:00,"Middle Tennessee","WR","Richie James"
46312,5.833,185,1996-04-16 20:00:00,"Western Carolina","CB","Keion Crossen"
46314,6.417,311,1995-12-09 19:00:00,"Louisiana State","C","Will Clapp"
46320,6,200,1996-04-21 20:00:00,"Northwestern","RB","Justin Jackson"
46329,5.75,190,1995-11-16 19:00:00,"Southern U.","CB","Danny Johnson"
46331,6.417,240,1995-01-25 19:00:00,"San Diego","TE","Ross Dwelley"
46338,6.25,316,1994-10-22 20:00:00,"San Jose State","G","Jeremiah Kolone"
46349,6.083,202,1993-11-02 19:00:00,"Central Arkansas","FS","George Odum"
46354,5.917,184,1996-03-24 19:00:00,"Tennessee","CB","Emmanuel Moseley"
46362,6.417,214,1996-01-05 19:00:00,"Alabama","WR","Cam Sims"
46367,5.667,190,1994-07-23 20:00:00,"Colorado","RB","Phillip Lindsay"
46376,6.417,285,1995-07-27 20:00:00,"Washington","G","Coleman Shelton"
46377,6,194,1995-11-15 19:00:00,"North Texas","RB","Jeffery Wilson"
46378,6,202,1996-01-17 19:00:00,"Mississippi State","SS","J.T. Gray"
46387,6.25,295,1995-05-22 20:00:00,"Tennessee","DT","Kendal Vickers"
46404,6.167,295,1994-08-31 20:00:00,"Alabama","C","J.C. Hassenauer"
46407,5.833,190,1996-01-30 19:00:00,"South Carolina","CB","Chris Lammons"
46437,6.083,238,1995-04-12 20:00:00,"Rutgers","RB","Gus Edwards"
46446,6.333,250,1995-04-25 20:00:00,"Youngstown State","TE","Kevin Rader"
46456,5.75,187,1993-03-14 19:00:00,"Alabama-Birmingham","CB","Darious Williams"
46457,6.083,248,1997-09-11 20:00:00,"Toledo","OLB","Olasunkanmi Adeniyi"
46461,5.833,205,1995-07-29 20:00:00,"Cincinnati","RB","Mike Boone"
46487,5.917,310,1995-11-18 19:00:00,"Texas","DE","Poona Ford"
46501,5.917,193,1995-08-23 20:00:00,"Northern Iowa","CB","Elijah Campbell"
46504,6.25,300,1994-01-12 19:00:00,"Washington State","DT","Daniel Ekuale"
46506,5.917,202,1995-02-25 19:00:00,"Tulane","RB","Dontrell Hilliard"
46521,6.167,233,1995-07-26 20:00:00,"Iowa","ILB","Ben Niemann"
46522,6.083,205,1993-11-16 19:00:00,"Kansas State","WR","Byron Pringle"
46526,5.917,224,1995-04-14 20:00:00,"Louisiana State","RB","Darrel Williams"
46527,6.25,235,1996-09-18 20:00:00,"Washington State","ILB","Frankie Luvu"
46542,6.25,210,1994-12-25 19:00:00,"Temple","WR","Keith Kirkwood"
46543,6.333,280,1995-09-18 20:00:00,"Oregon","DT","Henry Mondeaux"
46618,6.167,305,1995-08-17 20:00:00,"South Carolina","DT","Taylor Stallworth"
46629,6.417,307,1995-11-26 19:00:00,"Nebraska","C","Nick Gates"
46630,5.833,185,1996-02-01 19:00:00,"Utah State","CB","Jalen Davis"
46649,5.917,205,1996-08-28 20:00:00,"South Alabama","FS","Jeremy Reaves"
46652,5.917,189,1996-08-06 20:00:00,"Georgia State","CB","Chandon Sullivan"
46657,6,232,1994-08-08 20:00:00,"Sioux Falls","OLB","Dennis Gardeck"
46669,5.917,210,1995-07-21 20:00:00,"Missouri Western","FS","Jonathan Owens"
46671,6.083,219,1996-02-25 19:00:00,"Vanderbilt","WR","Trent Sherfield"
46672,5.833,205,1996-03-10 19:00:00,"Ferris State","CB","Tavierre Thomas"
46674,6.167,214,1996-06-08 20:00:00,"Washington","ILB","Ezekiel Turner"
46679,6.167,302,1996-09-15 20:00:00,"Southern Methodist","C","Evan Brown"
46680,5.833,205,1996-04-26 20:00:00,"Temple","SS","Sean Chandler"
46686,5.75,190,1996-01-05 19:00:00,"Penn State","CB","Grant Haley"
46698,6,179,1995-06-11 20:00:00,"Alabama","CB","Levi Wallace"
46699,6.083,193,1995-02-19 19:00:00,"Miami","CB","Dee Delaney"
46700,5.917,185,1996-03-04 19:00:00,"Vanderbilt","CB","Tre Herndon"
46705,6.417,227,1995-12-10 19:00:00,"Iowa State","WR","Allen Lazard"
46706,6.417,311,1996-04-17 20:00:00,"Miami","T","KC McDermott"
46711,6.25,200,1995-12-23 19:00:00,"Southern Illinois","SS","Ryan Neal"
46729,6.167,197,1994-09-07 20:00:00,"Virginia Tech","CB","Brandon Facyson"
46755,6.417,320,1994-01-24 19:00:00,"Grambling","T","Trenton Scott"
46757,6.083,195,1996-05-15 20:00:00,"Middle Tennessee","CB","Charvarius Ward"
46771,6.25,295,1996-01-23 19:00:00,"Bucknell","DE","Abdullah Anderson"
46775,6.083,198,1995-11-16 19:00:00,"Maryland","CB","J.C. Jackson"
46796,6.333,272,1995-12-29 19:00:00,"Buffalo","DE","Demone Harris"
46797,6.417,239,1994-11-11 19:00:00,"Southern Arkansas","TE","Tanner Hudson"
46823,6,196,1995-08-03 20:00:00,"Southeast Missouri","CB","Mike Ford"
46830,5.667,189,1995-09-11 20:00:00,"Florida","WR","Brandon Powell"
46841,6.417,290,1995-11-08 19:00:00,"UCLA","DT","Matt Dickerson"
46846,6,203,1995-08-27 20:00:00,"Nebraska","FS","Joshua Kalu"
46902,6.083,229,1995-12-13 19:00:00,"Western Michigan","ILB","Robert Spillane"
46958,6.167,230,1995-07-22 20:00:00,"North Dakota State","ILB","Chris Board"
46992,6.167,205,1995-01-02 19:00:00,"Prairie View","WR","KhaDarel Hodge"
46998,6.167,200,1996-01-29 19:00:00,"Illinois","WR","Malik Turner"
47605,5.833,208,1996-02-26 19:00:00,"South Florida","RB","D'Ernest Johnson"
47749,6.25,255,1994-12-14 19:00:00,"Tennessee","FB","Jakob Johnson"
47784,5.833,207,1997-08-06 20:00:00,"Oklahoma","QB","Kyler Murray"
47785,6.333,266,1997-10-22 20:00:00,"Ohio State","DE","Nick Bosa"
47786,6.25,303,1997-12-20 19:00:00,"Alabama","NT","Quinnen Williams"
47787,6.333,265,1997-05-16 20:00:00,"Clemson","DE","Clelin Ferrell"
47788,6,237,1998-02-16 19:00:00,"Louisiana State","ILB","Devin White"
47789,6.417,220,1997-05-26 20:00:00,"Duke","QB","Daniel Jones"
47790,6.417,262,1997-07-12 20:00:00,"Kentucky","OLB","Josh Allen"
47791,6.417,248,1997-07-02 20:00:00,"Iowa","TE","T.J. Hockenson"
47792,6.083,287,1997-12-11 19:00:00,"Houston","DT","Ed Oliver"
47793,5.917,233,1998-07-17 20:00:00,"Michigan","ILB","Devin Bush"
47794,6.333,305,1997-11-16 19:00:00,"Alabama","T","Jonah Williams"
47795,6.417,277,1997-12-02 19:00:00,"Michigan","OLB","Rashan Gary"
47796,6.333,315,1995-12-19 19:00:00,"Clemson","DT","Christian Wilkins"
47797,6.333,307,1997-02-07 19:00:00,"Boston College","G","Chris Lindstrom"
47799,6.417,250,1998-04-22 20:00:00,"Florida State","OLB","Brian Burns"
47800,6.333,342,1997-11-11 19:00:00,"Clemson","DT","Dexter Lawrence"
47801,6.25,305,1995-06-19 20:00:00,"North Carolina State","C","Garrett Bradbury"
47802,6.333,300,1997-07-27 20:00:00,"Mississippi State","DT","Jeffery Simmons"
47803,6.333,249,1997-11-19 19:00:00,"Iowa","TE","Noah Fant"
47804,5.917,200,1997-07-29 20:00:00,"Maryland","SS","Darnell Savage"
47805,6.417,315,1995-10-02 20:00:00,"Washington State","T","Andre Dillard"
47806,6.417,322,1996-05-22 20:00:00,"Alabama State","T","Tytus Howard"
47807,5.833,220,1998-02-10 19:00:00,"Alabama","RB","Josh Jacobs"
47808,5.75,170,1997-06-03 20:00:00,"Oklahoma","WR","Marquise Brown"
47809,6.5,262,1996-09-03 20:00:00,"Mississippi State","DE","Montez Sweat"
47810,6,205,1996-10-24 20:00:00,"Mississippi State","SS","Johnathan Abram"
47811,6.5,295,1996-10-07 20:00:00,"Notre Dame","DT","Jerry Tillery"
47812,6.167,291,1995-09-11 20:00:00,"Texas Christian","DE","L.J. Collier"
47814,6.5,306,1995-02-21 19:00:00,"Washington","T","Kaleb McGary"
47815,6.333,225,1997-12-16 19:00:00,"Arizona State","WR","N'Keal Harry"
47816,5.917,190,1998-01-17 19:00:00,"Washington","CB","Byron Murphy"
47817,6,190,1996-05-22 20:00:00,"Temple","CB","Rock Ya-Sin"
47818,6.417,312,1997-11-24 19:00:00,"Florida","T","Jawaan Taylor"
47819,5.917,214,1996-01-14 19:00:00,"South Carolina","WR","Deebo Samuel"
47820,6.417,310,1997-11-03 19:00:00,"Mississippi","T","Greg Little"
47821,6.25,329,1996-12-27 19:00:00,"Oklahoma","G","Cody Ford"
47822,6,195,1997-06-18 20:00:00,"Central Michigan","CB","Sean Murphy-Bunting"
47823,6.167,200,1997-09-19 20:00:00,"Clemson","CB","Trayvon Mullen"
47824,6.417,312,1995-07-12 20:00:00,"Kansas State","G","Dalton Risner"
47826,6.167,250,1996-09-27 20:00:00,"Hawaii","ILB","Jahlani Tavai"
47827,6.417,310,1995-12-25 19:00:00,"Mississippi State","G","Elgton Jenkins"
47829,6.167,184,1997-12-02 19:00:00,"Louisiana State","CB","Greedy Williams"
47830,6.167,195,1997-07-17 20:00:00,"Utah","FS","Marquise Blair"
47831,6.333,315,1997-08-26 20:00:00,"Texas A&amp;M","C","Erik McCoy"
47832,6.25,252,1996-01-18 19:00:00,"Texas Christian","DE","Ben Banogu"
47833,6.167,240,1998-08-08 20:00:00,"Alabama","TE","Irv Smith"
47834,6,226,1997-06-29 20:00:00,"Mississippi","WR","A.J. Brown"
47835,6.333,259,1996-04-15 20:00:00,"Washington","TE","Drew Sample"
47836,5.917,211,1997-04-30 20:00:00,"Penn State","RB","Miles Sanders"
47837,6.167,213,1995-11-03 19:00:00,"Kentucky","CB","Lonnie Johnson"
47838,6.5,325,1996-08-09 20:00:00,"Northern Illinois","G","Max Scharping"
47839,5.833,187,1998-03-11 19:00:00,"Georgia","WR","Mecole Hardman"
47841,6.25,308,1998-03-24 19:00:00,"Central Florida","DT","Trysten Hill"
47842,6,205,1997-07-15 20:00:00,"Ohio State","WR","Parris Campbell"
47843,6,206,1997-05-30 20:00:00,"Delaware","FS","Nasir Adderley"
47844,6,208,1997-12-21 19:00:00,"Washington","FS","Taylor Rapp"
47845,5.75,190,1996-11-17 19:00:00,"Massachusetts","WR","Andy Isabella"
47846,6,205,1995-10-18 20:00:00,"Virginia","FS","Juan Thornhill"
47847,6.333,230,1997-12-13 19:00:00,"Mississippi","WR","DK Metcalf"
47848,6.333,281,1997-08-19 20:00:00,"Boston College","DE","Zach Allen"
47849,5.833,181,1996-07-04 20:00:00,"Toledo","WR","Diontae Johnson"
47852,6.417,250,1997-03-20 19:00:00,"San Jose State","TE","Josh Oliver"
47853,5.667,200,1997-08-18 20:00:00,"Memphis","RB","Darrell Henderson"
47854,6.25,281,1997-01-04 19:00:00,"Ohio State","DE","Dre'Mont Jones"
47855,6.167,245,1996-05-20 20:00:00,"North Carolina State","OLB","Germaine Pratt"
47856,5.833,222,1997-06-06 20:00:00,"Iowa State","RB","David Montgomery"
47857,5.583,203,1997-09-02 20:00:00,"Florida Atlantic","RB","Devin Singletary"
47859,6,210,1995-09-14 20:00:00,"Ohio State","WR","Terry McLaurin"
47860,6.25,251,1995-04-18 20:00:00,"Michigan","DE","Chase Winovich"
47862,5.917,196,1998-02-05 19:00:00,"Michigan","CB","David Long"
47863,6.083,238,1995-06-07 20:00:00,"Brigham Young","OLB","Sione Takitaki"
47864,6.083,207,1995-12-18 19:00:00,"Boston College","SS","Will Harris"
47865,6.25,316,1996-09-22 20:00:00,"North Carolina-Charlotte","G","Nate Davis"
47866,6.167,192,1998-01-11 19:00:00,"Michigan State","CB","Justin Layne"
47867,6,324,1996-08-08 20:00:00,"Western Illinois","DT","Khalen Saunders"
47870,5.917,215,1997-02-10 19:00:00,"Alabama","RB","Damien Harris"
47871,6.167,237,1996-11-12 19:00:00,"Utah","MLB","Cody Barton"
47872,6.083,234,1996-07-28 20:00:00,"Stanford","ILB","Bobby Okereke"
47873,6.417,308,1997-11-02 19:00:00,"Penn State","G","Connor McGovern"
47874,6.5,307,1996-09-04 20:00:00,"Sioux Falls","T","Trey Pipkins"
47876,6.333,220,1996-10-11 20:00:00,"Notre Dame","WR","Miles Boykin"
47877,6.083,206,1996-10-14 20:00:00,"Auburn","CB","Jamel Dean"
47878,6.333,250,1996-12-06 19:00:00,"Old Dominion","OLB","Oshane Ximines"
47879,6.333,254,1996-11-13 19:00:00,"Mississippi","TE","Dawson Knox"
47880,6.333,312,1997-03-23 19:00:00,"Oklahoma","G","Bobby Evans"
47881,5.917,226,1996-08-27 20:00:00,"Murray State","OLB","Quincy Williams"
47882,5.833,200,1996-05-17 20:00:00,"Kentucky","FS","Mike Edwards"
47884,6.417,310,1996-02-20 19:00:00,"West Virginia","T","Yodny Cajuste"
47885,5.917,220,1998-06-18 20:00:00,"Boise State","RB","Alexander Mattison"
47888,5.917,208,1997-12-19 19:00:00,"Florida","SS","Chauncey Gardner-Johnson"
47889,6.417,255,1997-08-21 20:00:00,"Eastern Michigan","DE","Maxx Crosby"
47890,6.583,272,1997-03-03 19:00:00,"Iowa","OLB","Anthony Nelson"
47891,5.917,193,1998-03-18 19:00:00,"Notre Dame","SS","Julian Love"
47896,5.833,200,1997-11-13 19:00:00,"Oklahoma State","RB","Justice Hill"
47899,5.917,210,1998-06-13 20:00:00,"Iowa","FS","Amani Hooker"
47900,6.5,261,1996-11-11 19:00:00,"Clemson","OLB","Austin Bryant"
47901,6.417,310,1996-08-19 20:00:00,"Arkansas","C","Hjalte Froholdt"
47904,6.25,267,1995-09-11 20:00:00,"West Virginia","TE","Trevon Wesco"
47906,6.333,310,1996-10-28 19:00:00,"Oklahoma","G","Ben Powers"
47907,6.333,322,1995-10-18 20:00:00,"Wake Forest","G","Phil Haynes"
47911,6,209,1997-04-29 20:00:00,"Memphis","RB","Tony Pollard"
47913,6.167,234,1995-08-14 20:00:00,"Notre Dame","ILB","Drue Tranquill"
47915,5.75,201,1997-05-15 20:00:00,"Oregon","FS","Ugochukwu Amadi"
47916,6.25,214,1996-08-07 20:00:00,"Auburn","QB","Jarrett Stidham"
47917,6.083,312,1996-05-05 20:00:00,"Washington","NT","Greg Gaines"
47918,6.417,285,1995-11-21 19:00:00,"Charleston, W. Va.","DT","John Cominsky"
47920,6.333,250,1997-05-05 20:00:00,"Louisiana State","TE","Foster Moreau"
47922,6.083,196,1997-02-10 19:00:00,"Alabama","SS","Deionte Thompson"
47924,6.667,265,1996-09-09 20:00:00,"Michigan","TE","Zach Gentry"
47929,6.167,203,1996-02-08 19:00:00,"Penn State","CB","Amani Oruwariye"
47931,6,225,1997-05-24 20:00:00,"Arkansas","ILB","Dre Greenlaw"
47932,5.833,185,1995-12-20 19:00:00,"Clemson","WR","Hunter Renfrow"
47934,6.333,242,1995-06-30 20:00:00,"Wisconsin","OLB","Andrew Van Ginkel"
47938,6.083,240,1998-02-13 19:00:00,"Alabama","OLB","Mack Wilson"
47939,6.417,248,1996-01-14 19:00:00,"Oregon","OLB","Justin Hollins"
47940,6.083,235,1996-05-09 20:00:00,"Minnesota","ILB","Blake Cashman"
47941,6.083,210,1997-01-09 19:00:00,"Miami","CB","Michael Jackson"
47942,6.25,300,1996-05-19 20:00:00,"Maryland","DT","Byron Cowart"
47944,6.417,280,1997-08-19 20:00:00,"Texas","DE","Charles Omenihu"
47947,6.333,230,1995-05-31 20:00:00,"Tarleton State","OLB","E.J. Speed"
47952,6.5,308,1997-03-19 19:00:00,"Wisconsin","G","David Edwards"
47954,6.083,190,1997-01-11 19:00:00,"Auburn","WR","Darius Slayton"
47956,6.083,240,1996-07-29 20:00:00,"North Carolina","ILB","Cole Holcomb"
47961,6.083,225,1996-05-15 20:00:00,"Washington State","QB","Gardner Minshew"
47964,5.833,190,1995-11-12 19:00:00,"Miami","FS","Jaquan Johnson"
47969,5.833,210,1997-09-16 20:00:00,"Maryland","RB","Ty Johnson"
47970,6.25,215,1996-09-03 20:00:00,"Colorado","WR","Juwann Winfree"
47971,5.917,224,1996-10-11 20:00:00,"West Virginia","ILB","David Long"
47973,6.417,295,1996-07-21 20:00:00,"Arkansas","NT","Armon Watts"
47974,6,191,1996-01-26 19:00:00,"Wyoming","SS","Marcus Epps"
47975,6.25,295,1996-08-23 20:00:00,"Alabama","DT","Isaiah Buggs"
47976,6.417,323,1997-02-13 19:00:00,"Elon","G","Olisaemeka Udoh"
47980,6,202,1995-08-22 20:00:00,"Penn State","QB","Trace McSorley"
47984,5.917,188,1997-02-16 19:00:00,"South Carolina","CB","Rashad Fenton"
47987,5.833,202,1998-08-06 20:00:00,"Miami","RB","Travis Homer"
47991,5.917,174,1997-07-30 20:00:00,"Bowling Green","WR","Scott Miller"
47995,6.5,324,1996-08-06 20:00:00,"South Carolina","T","Dennis Daley"
47996,6,204,1995-02-20 19:00:00,"Texas A&amp;M","SS","Donovan Wilson"
47999,6.333,320,1996-04-20 20:00:00,"Illinois","G","Nick Allegretti"
48000,5.917,201,1996-09-11 20:00:00,"Texas","CB","Kris Boyd"
48008,6.5,253,1997-04-03 19:00:00,"North Carolina A&amp;T","OLB","Darryl Johnson"
48011,6.417,251,1995-06-30 20:00:00,"Boston College","TE","Tommy Sweeney"
48013,6.333,253,1996-05-08 20:00:00,"Prairie View","OLB","Quinton Bell"
48017,5.833,200,1997-02-14 19:00:00,"Washington","RB","Myles Gaskin"
48023,6.583,302,1995-08-07 20:00:00,"Utah","T","Jackson Barton"
48026,5.917,200,1995-05-16 20:00:00,"Penn State","SS","Nick Scott"
48027,6.25,240,1995-06-09 20:00:00,"Idaho","OLB","Kaden Elliss"
48032,6.25,284,1996-05-04 20:00:00,"Temple","DE","Michael Dogbe"
48051,5.833,176,1997-03-30 19:00:00,"Kansas","WR","Steven Sims"
48085,6.583,326,1997-06-04 20:00:00,"Florida","T","Fred Johnson"
48089,6.167,235,1996-08-04 20:00:00,"Nevada","OLB","Malik Reed"
48090,6.167,200,1996-07-08 20:00:00,"Boise State","QB","Brett Rypien"
48094,6.417,300,1996-03-24 19:00:00,"Texas","T","Calvin Anderson"
48096,6.25,255,1996-05-14 20:00:00,"Texas","TE","Andrew Beck"
48097,6.167,200,1996-11-08 19:00:00,"North Carolina State","WR","Jakobi Meyers"
48117,6.167,209,1996-09-03 20:00:00,"Arizona","OLB","Demetrius Flannigan-Fowles"
48118,6.083,215,1997-05-14 20:00:00,"Malone","WR","Ashton Dulin"
48119,5.667,180,1996-07-04 20:00:00,"Georgia State","WR","Penny Hart"
48123,6.083,285,1997-02-28 19:00:00,"Penn State","DT","Kevin Givens"
48145,6.25,255,1996-10-23 20:00:00,"Boston College","DE","Wyatt Ray"
48158,6.417,314,1995-09-07 20:00:00,"Notre Dame","G","Alex Bars"
48159,6.167,311,1996-08-12 20:00:00,"Notre Dame","C","Sam Mustipher"
48170,6.417,295,1996-08-03 20:00:00,"Lindenwood","DE","Jonathan Harris"
48181,6.583,314,1996-01-01 19:00:00,"Virginia Tech","T","Yosuah Nijman"
48198,6.25,366,1995-10-19 20:00:00,"Michigan","NT","Bryan Mone"
48207,6,233,1996-06-30 20:00:00,"Vanderbilt","FB","Khari Blasingame"
48220,6.333,308,1997-08-12 20:00:00,"California","G","Patrick Mekari"
48225,6.333,335,1996-02-19 19:00:00,"Alabama","G","Lester Cotton"
48226,6.25,245,1995-04-11 20:00:00,"Azusa Pacific","LS","Matt Orzech"
48233,6.083,242,1996-07-08 20:00:00,"Wisconsin","FB","Alec Ingold"
48235,6.333,300,1997-05-01 20:00:00,"UCLA","C","Andre James"
48241,5.833,200,1997-06-21 20:00:00,"South Carolina","CB","Keisean Nixon"
48259,6.167,238,1996-01-16 19:00:00,"Middle Tennessee","ILB","Darius Harris"
48268,6.167,228,1997-08-03 20:00:00,"Florida Atlantic","ILB","Azeez Al-Shaair"
48301,6.417,288,1997-08-03 20:00:00,"North Carolina","DT","Jalen Dalton"
48308,6.333,265,1996-03-18 19:00:00,"Tennessee","DE","Jonathan Kongbo"
48318,6,225,1996-10-01 20:00:00,"Nebraska","RB","Devine Ozigbo"
48374,5.667,193,1997-07-22 20:00:00,"Virginia","WR","Olamide Zaccheaus"
48415,5.5,170,1997-12-03 19:00:00,"Assumption","WR","Deonte Harty"
48447,5.833,202,1997-02-11 19:00:00,"Texas","FS","P.J. Locke"
48454,5.917,195,1995-12-14 19:00:00,"Mississippi","FS","C.J. Moore"
48455,6.583,299,1995-12-18 19:00:00,"Iowa","T","Matt Nelson"
48456,6.667,237,1997-08-15 20:00:00,"Stetson University","TE","Donald Parham"
48458,6.25,240,1996-11-23 19:00:00,"Wayne State, Mich.","OLB","Anthony Pittman"
48462,6.333,285,1996-08-04 20:00:00,"Texas-San Antonio","DE","Kevin Strong"
48471,6.167,207,1995-12-09 19:00:00,"Stanford","WR","Trenton Irwin"
48473,6.333,280,1997-09-11 20:00:00,"Georgia","DE","Jonathan Ledbetter"
48475,6.417,255,1995-10-05 20:00:00,"Temple","TE","Chris Myarick"
48476,6,193,1996-11-03 19:00:00,"Texas-El Paso","CB","Nik Needham"
48482,6,237,1998-06-24 20:00:00,"Texas A&amp;M","MLB","Tyrel Dodson"
48485,6.417,310,1996-01-10 19:00:00,"Northwestern","G","Blake Hance"
48487,5.75,185,1997-04-12 20:00:00,"Buffalo","CB","Cameron Lewis"
48489,6.25,210,1996-05-28 20:00:00,"West Virginia","WR","David Sills"
48495,5.75,188,1997-08-18 20:00:00,"Appalachian State","CB","Tae Hayes"
48500,6.083,200,1997-11-04 19:00:00,"Alabama","CB","Saivion Smith"
48508,6,209,1996-12-04 19:00:00,"Wyoming","FS","Andrew Wingard"
48512,6.333,300,1997-02-13 19:00:00,"Penn State","C","Ryan Bates"
48513,6.333,334,1998-07-09 20:00:00,"Stanford","G","Nate Herbig"
48514,6.333,305,1996-08-14 20:00:00,"Weber State","G","Iosua Opeta"
48516,6.083,240,1996-08-11 20:00:00,"Wisconsin","ILB","T.J. Edwards"
48520,6.417,350,1996-08-31 20:00:00,"Alabama-Birmingham","DT","Anthony Rush"
48530,6,205,1996-09-06 20:00:00,"Nebraska","WR","Stanley Morgan"
48537,6.417,261,1996-12-17 19:00:00,"Wyoming","DE","Carl Granderson"
48541,6.333,225,1998-04-18 20:00:00,"Texas","WR","Lil'Jordan Humphrey"
48544,6.25,300,1995-10-19 20:00:00,"Tennessee","DT","Shy Tuttle"
48555,6.25,245,1995-08-27 20:00:00,"Nebraska","OLB","Luke Gifford"
48556,6.083,212,1997-06-06 20:00:00,"North Texas","WR","Jalen Guyton"
48566,6.25,279,1996-01-15 19:00:00,"Kansas","DE","Daniel Wise"
48576,6.25,215,1995-06-22 20:00:00,"Findlay","WR","Jason Moore"
48580,6.5,260,1995-11-08 19:00:00,"Michigan State","TE","Matt Sokol"
48581,6,205,1997-05-11 20:00:00,"Tulane","SS","Roderic Teamer"
48588,6.25,235,1996-10-14 20:00:00,"California","MLB","Jordan Kunaszyk"
48601,6.083,193,1996-01-07 19:00:00,"Oklahoma State","WR","Tyron Johnson"
48646,5.583,173,1998-05-28 20:00:00,"Wake Forest","WR","Greg Dortch"
48657,6.083,195,1997-04-20 20:00:00,"Boston College","WR","Jeff Smith"
48669,6.083,299,1996-03-18 19:00:00,"Chattanooga","NT","Isaiah Mack"
48680,5.833,194,1996-07-28 20:00:00,"Bryant","WR","Tom Kennedy"
48683,6.5,230,1995-12-06 19:00:00,"Valdosta State","TE","Joe Fortson"
48700,6.25,237,1997-02-26 19:00:00,"Princeton","TE","Jesper Horsted"
48707,5.917,215,1996-06-14 20:00:00,"Kutztown","RB","Craig Reynolds"
48723,6.25,261,1995-05-25 20:00:00,"Iowa","TE","Parker Hesse"
48766,6.5,260,1995-11-09 19:00:00,"Missouri","TE","Kendall Blanton"
48770,6.167,285,1997-05-08 20:00:00,"Cincinnati","DT","Marquise Copeland"
48772,6.083,212,1995-09-17 20:00:00,"Iowa","ILB","Jake Gervase"
48780,6.25,245,1994-09-12 20:00:00,"Delaware","ILB","Troy Reeder"
48786,6.5,319,1997-06-20 20:00:00,"Middle Tennessee","T","Chandler Brewer"
48988,6,190,1996-11-25 19:00:00,"Bemidji State","WR","Gunner Olszewski"
49410,5.917,190,1998-07-17 20:00:00,"Washington State","FS","Jalen Thompson"
52272,6,170,NA,"Tusculum","CB","Dee Alford"
52409,6.333,216,1996-12-09 19:00:00,"Louisiana State","QB","Joe Burrow"
52411,6.083,200,1999-02-01 19:00:00,"Ohio State","CB","Jeff Okudah"
52412,6.417,326,1999-01-21 19:00:00,"Georgia","T","Andrew Thomas"
52413,6.083,218,1998-03-01 19:00:00,"Alabama","QB","Tua Tagovailoa"
52414,6.5,237,1998-03-09 19:00:00,"Oregon","QB","Justin Herbert"
52415,6.417,318,1998-04-14 20:00:00,"Auburn","DE","Derrick Brown"
52416,6.25,225,1998-07-25 20:00:00,"Clemson","DB","Isaiah Simmons"
52417,6.083,191,1998-09-29 20:00:00,"Florida","CB","C.J. Henderson"
52418,6.417,320,1999-05-16 20:00:00,"Alabama","T","Jedrick Wills"
52421,6.417,322,1999-01-23 19:00:00,"Iowa","T","Tristan Wirfs"
52422,6.5,310,1997-10-02 20:00:00,"South Carolina","DT","Javon Kinlaw"
52423,6.083,192,1999-04-23 20:00:00,"Alabama","WR","Jerry Jeudy"
52424,6.167,190,1998-09-22 20:00:00,"Clemson","CB","A.J. Terrell"
52425,6.167,189,1999-04-07 20:00:00,"Oklahoma","WR","CeeDee Lamb"
52426,6.5,310,1999-08-10 20:00:00,"Southern California","T","Austin Jackson"
52428,6.333,250,1999-07-24 20:00:00,"Louisiana State","OLB","K'Lavon Chaisson"
52429,5.917,195,1999-01-01 19:00:00,"Texas Christian","WR","Jalen Reagor"
52430,6.25,192,NA,"Louisiana State","WR","Justin Jefferson"
52431,6.25,234,1998-11-15 19:00:00,"Oklahoma","ILB","Kenneth Murray"
